date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,et0_fao_evapotranspiration,precip_lag_1,precip_lag_3,precip_lag_7,precip_roll7_mean,precip_roll7_std,precip_roll14_mean,precip_roll14_std,day_of_year,month,week,is_peak_rain,is_wet_season,is_aug_break,is_dry_season,is_onset_month,is_retreat_month,precip_next_day
2025-10-23,29.1,24.4,2.2,12.4,3.24,2.6,0.6,13.0,3.042857142857144,3.227412349885017,5.207142857142857,5.494397746196255,296,10,43,1,1,0,0,0,0,6.0
2025-10-24,29.7,24.6,6.0,10.7,3.73,2.2,0.1,1.9,3.6285714285714294,3.354953693527549,4.392857142857143,4.25286587278132,297,10,43,1,1,0,0,0,0,0.4
2025-10-25,29.8,24.5,0.4,11.4,3.77,6.0,2.6,9.7,2.300000000000001,2.188606862823895,4.207142857142857,4.373427503899888,298,10,43,1,1,0,0,0,0,3.9
2025-10-26,30.8,25.4,3.9,9.3,3.84,0.4,2.2,4.2,2.2571428571428584,2.147756304345769,4.385714285714285,4.300421650678716,299,10,43,1,1,0,0,0,0,2.9
2025-10-27,30.0,26.1,2.9,15.6,4.13,3.9,6.0,0.6,2.5857142857142867,2.024375271063913,3.7142857142857144,3.6551033117793112,300,10,44,1,1,0,0,0,0,15.1
2025-10-28,30.3,25.9,15.1,13.7,3.94,2.9,0.4,0.1,4.7285714285714295,4.879793125981963,4.671428571428572,4.6939287417862365,301,10,44,1,1,0,0,0,0,0.2
2025-10-29,30.5,25.3,0.2,7.7,3.39,15.1,3.9,2.6,4.385714285714287,5.13206539690358,4.485714285714286,4.8233179041397936,302,10,44,1,1,0,0,0,0,3.4
2025-10-30,28.8,25.6,3.4,7.927272727272728,3.387391304347826,0.2,2.9,2.2,4.557142857142859,5.066510022641194,3.8000000000000003,4.15599659435707,303,10,44,1,1,0,0,0,0,19.3
2025-10-31,29.3,25.4,19.3,8.154545454545454,3.3847826086956525,3.4,15.1,6.0,6.457142857142857,7.572066460101255,5.042857142857144,5.814797342287005,304,10,44,1,1,0,0,0,0,3.8
2025-11-01,29.1,24.9,3.8,8.381818181818183,3.3821739130434785,19.3,0.2,0.4,6.942857142857144,7.219616135422784,4.621428571428572,5.663130225947823,305,11,44,0,0,0,1,0,1,2.1
2025-11-02,29.5,25.1,2.1,8.60909090909091,3.3795652173913044,3.8,3.4,3.9,6.685714285714288,7.376410276782905,4.4714285714285715,5.702823669218406,306,11,44,0,0,0,1,0,1,4.7
2025-11-03,28.2,25.0,4.7,8.836363636363636,3.3769565217391304,2.1,19.3,2.9,6.942857142857144,7.252782717196002,4.764285714285714,5.592936086344449,307,11,45,0,0,0,1,0,1,3.4
2025-11-04,29.3,25.0,3.4,9.063636363636364,3.374347826086957,4.7,3.8,15.1,5.271428571428572,6.35182763350157,5.0,5.448923676357481,308,11,45,0,0,0,1,0,1,8.9
2025-11-05,29.6,25.5,8.9,9.290909090909093,3.371739130434783,3.4,2.1,0.2,6.514285714285715,6.0375018485652205,5.45,5.495417671534647,309,11,45,0,0,0,1,0,1,5.5
2025-11-06,29.1,25.3,5.5,9.518181818181818,3.3691304347826088,8.9,4.7,3.4,6.814285714285716,5.907743103032533,5.685714285714285,5.4154845145630714,310,11,45,0,0,0,1,0,1,6.7
2025-11-07,28.5,25.6,6.7,9.745454545454546,3.3665217391304347,5.5,3.4,19.3,5.014285714285715,2.2674718457851797,5.735714285714286,5.4218372053501005,311,11,45,0,0,0,1,0,1,0.6
2025-11-08,29.4,25.1,0.6,9.972727272727273,3.363913043478261,6.7,8.9,3.8,4.557142857142858,2.810609152750287,5.750000000000001,5.406939984871286,312,11,45,0,0,0,1,0,1,0.9
2025-11-09,29.3,25.3,0.9,10.2,3.361304347826087,0.6,5.5,2.1,4.385714285714287,3.014646784964221,5.535714285714286,5.543618249546338,313,11,45,0,0,0,1,0,1,0.4
2025-11-10,29.4,25.1,0.4,10.427272727272726,3.358695652173913,0.9,6.7,4.7,3.7714285714285722,3.3584293381054624,5.357142857142857,5.673787811671144,314,11,46,0,0,0,1,0,1,3.0
2025-11-11,29.8,25.6,3.0,10.654545454545454,3.356086956521739,0.4,0.6,3.4,3.7142857142857153,3.3691881175482683,4.492857142857143,4.951062711986374,315,11,46,0,0,0,1,0,1,1.1
2025-11-12,28.5,25.4,1.1,10.88181818181818,3.353478260869565,3.0,0.9,8.9,2.6000000000000014,2.5612496949731143,4.557142857142857,4.896578756283147,316,11,46,0,0,0,1,0,1,2.4
2025-11-13,28.8,25.1,2.4,11.10909090909091,3.3508695652173914,1.1,0.4,5.5,2.157142857142858,2.2217539189096405,4.485714285714286,4.921984768966068,317,11,46,0,0,0,1,0,1,0.2
2025-11-14,29.8,25.0,0.2,11.336363636363636,3.3482608695652174,2.4,3.0,6.7,1.2285714285714295,1.0625665245279865,3.121428571428571,2.5985731503235145,318,11,46,0,0,0,1,0,1,0.1
2025-11-15,30.1,25.6,0.1,11.563636363636364,3.345652173913044,0.2,1.1,0.6,1.1571428571428581,1.1267314717907166,2.857142857142857,2.7100139896642004,319,11,46,0,0,0,1,0,1,1.2
2025-11-16,28.6,25.8,1.2,11.79090909090909,3.34304347826087,0.1,2.4,0.9,1.200000000000001,1.121011448053289,2.792857142857143,2.7398664441662084,320,11,46,0,0,0,1,0,1,1.4
2025-11-17,28.6,24.7,1.4,12.018181818181818,3.340434782608696,1.2,0.2,0.4,1.3428571428571436,1.0643576198144156,2.5571428571428574,2.7048999087735877,321,11,47,0,0,0,1,0,1,1.3
2025-11-18,29.3,25.5,1.3,12.245454545454546,3.3378260869565217,1.4,0.1,3.0,1.100000000000001,0.7788880963697746,2.4071428571428575,2.7127800913777853,322,11,47,0,0,0,1,0,1,1.0
2025-11-19,29.7,25.4,1.0,12.472727272727273,3.335217391304348,1.3,1.2,1.1,1.0857142857142867,0.7798046153332915,1.8428571428571427,1.9813415368669065,323,11,47,0,0,0,1,0,1,1.008695652173913
2025-11-20,30.2,26.0,1.008695652173913,12.7,3.332608695652174,1.0,1.4,2.4,0.8869565217391314,0.5245035459881253,1.5220496894409936,1.6851060984384585,324,11,47,0,0,0,1,0,1,1.017391304347826
2025-11-21,29.4,25.8,1.017391304347826,16.2,3.33,1.008695652173913,1.3,0.2,1.0037267080745351,0.4282290768115678,1.1161490683229813,0.7869859536826399,325,11,47,0,0,0,1,0,1,1.0260869565217392
2025-11-22,29.6,25.6,1.0260869565217392,15.7,3.49,1.017391304347826,1.0,0.1,1.1360248447204977,0.1640829528342081,1.146583850931677,0.7736150427190889,326,11,47,0,0,0,1,0,1,1.0347826086956522
2025-11-23,28.8,25.2,1.0347826086956522,9.9,3.42,1.0260869565217392,1.008695652173913,1.2,1.1124223602484482,0.16522556370724323,1.1562111801242236,0.7711450712493543,327,11,47,0,0,0,1,0,1,1.0434782608695652
2025-11-24,30.8,25.0,1.0434782608695652,11.4,4.2,1.0347826086956522,1.017391304347826,1.4,1.0614906832298148,0.1062160230386133,1.202173913043478,0.7412006224079623,328,11,48,0,0,0,1,0,1,1.0521739130434782
2025-11-25,30.5,25.8,1.0521739130434782,13.0,3.86,1.0434782608695652,1.0260869565217392,1.3,1.02608695652174,0.018784755643953946,1.0630434782608695,0.5306917245990406,329,11,48,0,0,0,1,0,1,1.0608695652173914
2025-11-26,30.5,26.2,1.0608695652173914,12.7,3.87,1.0521739130434782,1.0347826086956522,1.0,1.0347826086956533,0.018784755643954775,1.060248447204969,0.5305851454813585,330,11,48,0,0,0,1,0,1,1.0695652173913044
2025-11-27,30.2,26.2,1.0695652173913044,14.9,3.43,1.0608695652173914,1.0434782608695652,1.008695652173913,1.043478260869566,0.018784755643955608,0.9652173913043479,0.36569088592825866,331,11,48,0,0,0,1,0,1,1.0782608695652174
2025-11-28,29.6,25.7,1.0782608695652174,11.3,3.29,1.0695652173913044,1.0521739130434782,1.017391304347826,1.0521739130434793,0.018784755643956437,1.0279503105590062,0.2922871370719964,332,11,48,0,0,0,1,0,1,1.0869565217391304
2025-11-29,29.5,26.0,1.0869565217391304,9.8,3.35,1.0782608695652174,1.0608695652173914,1.0260869565217392,1.0608695652173925,0.018784755643957325,1.098447204968944,0.11878409659861114,333,11,48,0,0,0,1,0,1,1.0956521739130434
2025-11-30,29.9,26.0,1.0956521739130434,10.7,3.4,1.0869565217391304,1.0695652173913044,1.0347826086956522,1.0695652173913053,0.018784755643958213,1.0909937888198757,0.11513961261463654,334,11,48,0,0,0,1,0,1,1.1043478260869566
2025-12-01,29.5,26.3,1.1043478260869566,13.4,3.32,1.0956521739130434,1.0782608695652174,1.0434782608695652,1.0782608695652183,0.018784755643959154,1.0698757763975155,0.07379420479209373,335,12,49,0,0,0,1,0,0,1.1130434782608696
2025-12-02,30.8,26.1,1.1130434782608696,14.0,3.92,1.1043478260869566,1.0869565217391304,1.0521739130434782,1.0869565217391315,0.018784755643960097,1.0565217391304347,0.03637652289019594,336,12,49,0,0,0,1,0,0,1.1217391304347826
2025-12-03,30.2,25.5,1.1217391304347826,17.0,3.06,1.1130434782608696,1.0956521739130434,1.0608695652173914,1.0956521739130445,0.018784755643961096,1.065217391304348,0.036376522890198465,337,12,49,0,0,0,1,0,0,1.1304347826086956
2025-12-04,30.4,25.7,1.1304347826086956,12.2,3.66,1.1217391304347826,1.1043478260869566,1.0695652173913044,1.1043478260869575,0.018784755643962092,1.0739130434782609,0.036376522890201,338,12,49,0,0,0,1,0,0,1.1391304347826088
2025-12-05,28.5,26.3,1.1391304347826088,12.6,3.1,1.1304347826086956,1.1130434782608696,1.0782608695652174,1.1130434782608707,0.01878475564396312,1.0826086956521739,0.036376522890203544,339,12,49,0,0,0,1,0,0,1.1478260869565218
2025-12-06,29.3,25.5,1.1478260869565218,13.5,3.24,1.1391304347826088,1.1217391304347826,1.0869565217391304,1.1217391304347835,0.01878475564396406,1.0913043478260869,0.03637652289020606,340,12,49,0,0,0,1,0,0,1.1565217391304348
2025-12-07,29.9,25.1,1.1565217391304348,14.7,3.36,1.1478260869565218,1.1304347826086956,1.0956521739130434,1.1304347826086967,0.018784755643965003,1.1,0.03637652289020854,341,12,49,0,0,0,1,0,0,1.1652173913043478
2025-12-08,28.4,25.3,1.1652173913043478,11.1,2.63,1.1565217391304348,1.1391304347826088,1.1043478260869566,1.13913043478261,0.018784755643966002,1.1086956521739129,0.03637652289021102,342,12,50,0,0,0,1,0,0,1.1739130434782608
2025-12-09,29.3,24.9,1.1739130434782608,12.3,3.49,1.1652173913043478,1.1478260869565218,1.1130434782608696,1.1478260869565227,0.018784755643967,1.117391304347826,0.03637652289021349,343,12,50,0,0,0,1,0,0,1.1826086956521735
2025-12-10,29.4,25.1,1.1826086956521735,12.7,3.5,1.1739130434782608,1.1565217391304348,1.1217391304347826,1.1565217391304354,0.018784755643967945,1.126086956521739,0.036376522890215965,344,12,50,0,0,0,1,0,0,1.191304347826087
2025-12-11,30.1,24.0,1.191304347826087,11.7,2.84,1.1826086956521735,1.1652173913043478,1.1304347826086956,1.1652173913043489,0.018784755643968965,1.134782608695652,0.0363765228902185,345,12,50,0,0,0,1,0,0,1.2
2025-12-12,30.4,25.0,1.2,13.2,3.66,1.191304347826087,1.1739130434782608,1.1391304347826088,1.1739130434782616,0.018784755643969964,1.1434782608695653,0.03637652289022103,346,12,50,0,0,0,1,0,0,4.9
2025-12-13,30.5,25.5,4.9,12.7,3.77,1.2,1.1826086956521735,1.1478260869565218,1.7099378881987588,1.4067635575689967,1.4158385093167702,1.0033383380922658,347,12,50,0,0,0,1,0,0,3.2
2025-12-14,31.6,25.5,3.2,16.9,3.97,4.9,1.191304347826087,1.1565217391304348,2.001863354037268,1.482755012421463,1.5661490683229815,1.104234817080619,348,12,50,0,0,0,1,0,0,2.5
2025-12-15,30.0,25.9,2.5,14.2,3.43,3.2,1.2,1.1652173913043478,2.192546583850933,1.4425104016571453,1.6658385093167702,1.1221899707719194,349,12,51,0,0,0,1,0,0,1.5
2025-12-16,30.2,25.8,1.5,14.7,3.7,2.5,4.9,1.1739130434782608,2.2391304347826098,1.4090087324304992,1.693478260869565,1.1122485534061786,350,12,51,0,0,0,1,0,0,1.1
2025-12-17,30.1,25.1,1.1,12.5,3.75,1.5,3.2,1.1826086956521735,2.227329192546585,1.419638376803346,1.6919254658385092,1.1131229815131183,351,12,51,0,0,0,1,0,0,0.3
2025-12-18,30.8,25.5,0.3,11.4,3.86,1.1,2.5,1.191304347826087,2.100000000000001,1.5609825965290374,1.632608695652174,1.166206276831835,352,12,51,0,0,0,1,0,0,2.6
2025-12-19,30.8,25.3,2.6,11.7,3.55,0.3,1.5,1.2,2.300000000000001,1.5154757228891975,1.7369565217391305,1.1838778724707255,353,12,51,0,0,0,1,0,0,0.6
2025-12-20,31.3,25.6,0.6,14.1,3.81,2.6,1.1,4.9,1.6857142857142868,1.1006491591004093,1.6978260869565216,1.213530368236084,354,12,51,0,0,0,1,0,0,1.2
2025-12-21,31.6,25.7,1.2,16.2,3.8,0.6,0.3,3.2,1.400000000000001,0.8793937305514515,1.7009316770186336,1.2120933195994763,355,12,51,0,0,0,1,0,0,1.3
2025-12-22,31.4,26.0,1.3,13.4,3.78,1.2,2.6,2.5,1.2285714285714295,0.7341986237030713,1.7105590062111802,1.2080394675673436,356,12,52,0,0,0,1,0,0,1.5
2025-12-23,31.3,26.3,1.5,14.5,3.84,1.3,0.6,1.5,1.2285714285714295,0.7341986237030713,1.7338509316770188,1.2000135457664154,357,12,52,0,0,0,1,0,0,0.5
2025-12-24,30.4,26.3,0.5,16.1,3.77,1.5,1.2,1.1,1.142857142857144,0.7849780100043191,1.6850931677018635,1.2374185373482498,358,12,52,0,0,0,1,0,0,2.6
2025-12-25,30.9,25.6,2.6,12.7,3.78,0.5,1.3,0.3,1.4714285714285726,0.8518886580499542,1.7857142857142858,1.2513728724620385,359,12,52,0,0,0,1,0,0,0.8
2025-12-26,31.6,26.1,0.8,15.8,3.77,2.6,1.5,2.6,1.2142857142857153,0.7151423434732672,1.757142857142857,1.2701994305645157,360,12,52,0,0,0,1,0,0,4.6
2025-12-27,29.9,24.4,4.6,16.9,2.93,0.8,0.5,0.6,1.7857142857142867,1.4064477374204507,1.7357142857142858,1.2144052946936807,361,12,52,0,0,0,1,0,0,0.9
2025-12-28,31.5,26.0,0.9,15.8,3.38,4.6,2.6,1.2,1.742857142857144,1.4316158037419384,1.5714285714285714,1.1552079875525951,362,12,52,0,0,0,1,0,0,2.8
2025-12-29,30.8,26.4,2.8,16.1,3.6,0.9,0.8,1.3,1.957142857142858,1.4661254412647224,1.592857142857143,1.1763465513151434,363,12,1,0,0,0,1,0,0,1.2
2025-12-30,31.8,25.7,1.2,13.5,3.89,2.8,4.6,1.5,1.9142857142857153,1.4859660958767213,1.5714285714285714,1.1808918216777167,364,12,1,0,0,0,1,0,0,0.2
2025-12-31,31.7,26.2,0.2,15.8,3.71,1.2,0.9,0.5,1.8714285714285723,1.5370038882126549,1.507142857142857,1.231924251988402,365,12,1,0,0,0,1,0,0,3.2
2026-01-01,31.5,26.5,3.2,14.9,3.61,0.2,2.8,2.6,1.957142857142858,1.5998511835554197,1.7142857142857142,1.2568930820797943,1,1,1,0,0,0,1,0,0,1.7
2026-01-02,31.3,25.4,1.7,18.5,3.54,3.2,1.2,0.8,2.0857142857142867,1.525809699174542,1.6500000000000001,1.2308533625090456,2,1,1,0,0,0,1,0,0,0.1
2026-01-03,31.3,25.2,0.1,13.1,3.73,1.7,0.2,4.6,1.4428571428571437,1.203961714309751,1.614285714285714,1.2702859416785643,3,1,1,0,0,0,1,0,0,0.5
2026-01-04,30.9,25.3,0.5,11.4,3.66,0.1,3.2,0.9,1.3857142857142866,1.2428845098245331,1.5642857142857143,1.3012462327482759,4,1,1,0,0,0,1,0,0,0.0
2026-01-05,32.7,26.1,0.0,14.3,3.78,0.5,1.7,2.8,0.9857142857142868,1.1596386957849276,1.4714285714285713,1.366313721958836,5,1,2,0,0,0,1,0,0,0.3
2026-01-06,32.2,26.1,0.3,13.8,3.77,0.0,0.1,1.2,0.8571428571428582,1.1816050423852882,1.3857142857142857,1.4015689795352289,6,1,2,0,0,0,1,0,0,0.5
2026-01-07,31.8,26.7,0.5,13.6,3.93,0.3,0.5,0.2,0.900000000000001,1.1590225767141882,1.3857142857142857,1.4015689795352289,7,1,2,0,0,0,1,0,0,3.9
2026-01-08,31.8,26.2,3.9,11.9,3.41,0.5,0.0,3.2,1.000000000000001,1.3964240043768452,1.4785714285714282,1.5257676864342269,8,1,2,0,0,0,1,0,0,0.4
2026-01-09,31.1,26.0,0.4,11.1,3.65,3.9,0.3,1.7,0.8142857142857153,1.3740797786500973,1.45,1.5430987804264722,9,1,2,0,0,0,1,0,0,2.9
2026-01-10,30.9,26.2,2.9,12.4,3.42,0.4,0.5,0.1,1.2142857142857153,1.5301727260111637,1.3285714285714285,1.3280573269765434,10,1,2,0,0,0,1,0,0,2.4
2026-01-11,31.3,24.9,2.4,12.4,3.41,2.9,3.9,0.5,1.4857142857142869,1.5507294750412692,1.4357142857142857,1.3511289540785032,11,1,2,0,0,0,1,0,0,3.0
2026-01-12,30.1,25.2,3.0,10.1,3.3,2.4,0.4,0.0,1.9142857142857153,1.4848440674905135,1.45,1.3676200551997018,12,1,3,0,0,0,1,0,0,0.0
2026-01-13,32.4,25.1,0.0,12.2,3.87,3.0,2.9,0.3,1.8714285714285723,1.542416162728946,1.3642857142857143,1.421054398816394,13,1,3,0,0,0,1,0,0,0.0
2026-01-14,33.2,25.7,0.0,12.9,3.8,0.0,2.4,0.5,1.800000000000001,1.6258331197675855,1.35,1.4345999174253221,14,1,3,0,0,0,1,0,0,1.6
2026-01-15,31.0,27.1,1.6,13.9,3.39,0.0,3.0,3.9,1.4714285714285722,1.337552847198003,1.2357142857142858,1.3362445324674919,15,1,3,0,0,0,1,0,0,0.3
2026-01-16,32.4,25.5,0.3,12.5,3.63,1.6,0.0,0.4,1.4571428571428584,1.3513661517850526,1.1357142857142857,1.351128954078501,16,1,3,0,0,0,1,0,0,1.4
2026-01-17,31.3,26.1,1.4,13.4,3.61,0.3,0.0,2.9,1.2428571428571438,1.1942321701370888,1.2285714285714284,1.3187573238168933,17,1,3,0,0,0,1,0,0,4.1
2026-01-18,31.3,26.7,4.1,14.2,3.58,1.4,1.6,2.4,1.4857142857142864,1.5794815303642427,1.4857142857142855,1.5037681607609936,18,1,3,0,0,0,1,0,0,3.0
2026-01-19,31.3,26.3,3.0,12.2,3.66,4.1,0.3,3.0,1.4857142857142864,1.5794815303642427,1.6999999999999997,1.4894500792109022,19,1,4,0,0,0,1,0,0,1.5
2026-01-20,29.7,25.5,1.5,13.8,2.54,3.0,1.4,0.0,1.7000000000000008,1.4399074044302986,1.7857142857142858,1.436264997435003,20,1,4,0,0,0,1,0,0,0.1
2026-01-21,32.7,25.0,0.1,12.5,3.94,1.5,4.1,0.0,1.7142857142857153,1.4205967894146123,1.757142857142857,1.4674490087926118,21,1,4,0,0,0,1,0,0,1.4
2026-01-22,29.6,25.9,1.4,12.431818181818182,3.938695652173913,0.1,3.0,1.6,1.6857142857142868,1.4252819269984578,1.5785714285714287,1.3325386826126897,22,1,4,0,0,0,1,0,0,0.0
2026-01-23,31.9,24.6,0.0,12.363636363636363,3.937391304347826,1.4,1.5,0.3,1.642857142857144,1.4774495398682856,1.5500000000000003,1.363677155566964,23,1,4,0,0,0,1,0,0,0.0
2026-01-24,31.8,24.6,0.0,12.295454545454543,3.936086956521739,0.0,0.1,1.4,1.4428571428571442,1.605051549387228,1.3428571428571427,1.3630927987564878,24,1,4,0,0,0,1,0,0,0.0
2026-01-25,32.0,25.7,0.0,12.227272727272728,3.934782608695652,0.0,1.4,4.1,0.8571428571428582,1.1602544876837748,1.1714285714285713,1.370810300194995,25,1,4,0,0,0,1,0,0,0.0
2026-01-26,32.2,26.1,0.0,12.159090909090908,3.933478260869565,0.0,0.0,3.0,0.4285714285714296,0.6993193970193301,0.9571428571428572,1.295384876406154,26,1,5,0,0,0,1,0,0,0.0
2026-01-27,32.0,25.8,0.0,12.090909090909092,3.9321739130434783,0.0,0.0,1.5,0.2142857142857153,0.5241773600240326,0.9571428571428572,1.295384876406154,27,1,5,0,0,0,1,0,0,2.6
2026-01-28,31.3,26.1,2.6,12.022727272727272,3.930869565217392,0.0,0.0,0.1,0.5714285714285724,1.035558280533169,1.1428571428571428,1.333424905280305,28,1,5,0,0,0,1,0,0,3.2
2026-01-29,32.1,26.4,3.2,11.954545454545457,3.929565217391304,2.6,0.0,1.4,0.8285714285714297,1.42561599050404,1.257142857142857,1.439932843366804,29,1,5,0,0,0,1,0,0,6.6
2026-01-30,30.9,26.0,6.6,11.886363636363637,3.9282608695652175,3.2,0.0,0.0,1.7714285714285725,2.5362139011488796,1.707142857142857,1.9951727458328292,30,1,5,0,0,0,1,0,0,2.1
2026-01-31,30.4,26.5,2.1,11.818181818181818,3.9269565217391302,6.6,2.6,0.0,2.0714285714285725,2.4129610341613104,1.7571428571428573,1.99565462007763,31,1,5,0,0,0,1,0,0,1.7
2026-02-01,31.2,26.5,1.7,11.75,3.925652173913043,2.1,3.2,0.0,2.3142857142857154,2.249761892162911,1.5857142857142856,1.8785662056501526,32,2,5,0,0,0,1,0,0,6.1
2026-02-02,30.0,26.5,6.1,11.681818181818182,3.9243478260869566,1.7,6.6,0.0,3.185714285714287,2.3814761328697887,1.8071428571428572,2.211322015208297,33,2,6,0,0,0,1,0,0,0.2
2026-02-03,30.2,26.0,0.2,11.613636363636363,3.923043478260869,6.1,2.1,0.0,3.2142857142857153,2.3376830205914954,1.714285714285714,2.2521296392720687,34,2,6,0,0,0,1,0,0,0.0
2026-02-04,30.8,26.4,0.0,11.545454545454543,3.921739130434783,0.2,1.7,2.6,2.842857142857144,2.6387226346960024,1.707142857142857,2.2577948008260598,35,2,6,0,0,0,1,0,0,0.0
2026-02-05,30.6,26.5,0.0,11.477272727272728,3.920434782608696,0.0,6.1,3.2,2.3857142857142866,2.8363289486168157,1.6071428571428572,2.302996137380832,36,2,6,0,0,0,1,0,0,1.9
2026-02-06,30.3,26.3,1.9,11.40909090909091,3.9191304347826086,0.0,0.2,6.6,1.7142857142857153,2.1443169630665855,1.742857142857143,2.2565168140007197,37,2,6,0,0,0,1,0,0,2.1
2026-02-07,31.1,26.8,2.1,11.34090909090909,3.917826086956522,1.9,0.0,2.1,1.7142857142857153,2.1443169630665855,1.8928571428571428,2.200861469695682,38,2,6,0,0,0,1,0,0,1.9
2026-02-08,31.2,26.8,1.9,11.272727272727272,3.916521739130435,2.1,0.0,1.7,1.7428571428571438,2.1454270304200533,2.0285714285714285,2.132686486183912,39,2,6,0,0,0,1,0,0,1.3
2026-02-09,31.1,27.2,1.3,11.204545454545457,3.915217391304348,1.9,1.9,6.1,1.0571428571428583,0.960654538768754,2.1214285714285714,2.0647885238811945,40,2,7,0,0,0,1,0,0,3.6
2026-02-10,29.7,26.4,3.6,11.136363636363637,3.913913043478261,1.3,2.1,0.2,1.542857142857144,1.2660399452059201,2.378571428571429,2.003527109654551,41,2,7,0,0,0,1,0,0,0.0
2026-02-11,29.9,25.9,0.0,11.068181818181818,3.912608695652174,3.6,1.9,0.0,1.542857142857144,1.2660399452059201,2.1928571428571426,2.0996205832022197,42,2,7,0,0,0,1,0,0,1.4
2026-02-12,30.0,26.7,1.4,11.0,3.911304347826087,0.0,1.3,0.0,1.7428571428571438,1.0783585409579737,2.0642857142857145,2.0882849580298894,43,2,7,0,0,0,1,0,0,1.5
2026-02-13,30.5,27.1,1.5,15.4,3.91,1.4,3.6,1.9,1.6857142857142866,1.0792413561209426,1.7,1.6309506430299552,44,2,7,0,0,0,1,0,0,20.8
2026-02-14,28.9,25.0,20.8,14.0,2.59,1.5,0.0,2.1,4.3571428571428585,7.328223327850825,3.0357142857142856,5.365503366285984,45,2,7,0,0,0,1,0,0,0.0
2026-02-15,30.5,25.6,0.0,10.5,4.19,20.8,1.4,1.9,4.085714285714287,7.468250257239763,2.9142857142857146,5.41704676040326,46,2,7,0,0,0,1,0,0,0.9
2026-02-16,30.6,27.0,0.9,14.7,4.19,0.0,1.5,1.3,4.028571428571429,7.494601231489738,2.542857142857143,5.359781035383123,47,2,8,0,0,0,1,0,0,3.3
2026-02-17,30.4,26.9,3.3,17.0,4.15,0.9,20.8,3.6,3.9857142857142867,7.498317271545782,2.7642857142857147,5.319428416786763,48,2,8,0,0,0,1,0,0,0.0
2026-02-18,29.6,25.6,0.0,12.5,3.86,3.3,0.0,0.0,3.9857142857142867,7.498317271545782,2.7642857142857147,5.319428416786763,49,2,8,0,0,0,1,0,0,0.7
2026-02-19,29.6,26.4,0.7,11.7,3.72,0.0,0.9,1.4,3.8857142857142866,7.543082608462877,2.814285714285714,5.294679062381989,50,2,8,0,0,0,1,0,0,1.0
2026-02-20,30.6,26.9,1.0,11.6,4.16,0.7,3.3,1.5,3.8142857142857154,7.571752014654763,2.75,5.3120689870404325,51,2,8,0,0,0,1,0,0,0.2
2026-02-21,31.0,26.9,0.2,14.2,4.53,1.0,0.0,20.8,0.8714285714285724,1.1484979839109357,2.6142857142857143,5.354057719705112,52,2,8,0,0,0,1,0,0,0.0
2026-02-22,31.4,26.9,0.0,14.9,4.58,0.2,0.7,0.0,0.8714285714285724,1.1484979839109357,2.4785714285714286,5.397460737938003,53,2,8,0,0,0,1,0,0,2.6
2026-02-23,30.8,27.4,2.6,15.5,4.3,0.0,1.0,0.9,1.1142857142857152,1.3221555271960648,2.571428571428572,5.386797046258774,54,2,9,0,0,0,1,0,0,3.8
2026-02-24,29.4,26.3,3.8,13.0,3.74,2.6,0.2,3.3,1.1857142857142868,1.4656381675212693,2.585714285714286,5.389998878672216,55,2,9,0,0,0,1,0,0,0.5
2026-02-25,30.9,25.8,0.5,12.2,4.38,3.8,0.0,0.0,1.2571428571428582,1.4093227012257847,2.6214285714285714,5.373178198798527,56,2,9,0,0,0,1,0,0,2.2
2026-02-26,30.3,26.8,2.2,12.6,3.52,0.5,2.6,0.7,1.4714285714285722,1.4244464254746425,2.6785714285714293,5.363434400776092,57,2,9,0,0,0,1,0,0,3.6
2026-02-27,30.3,27.2,3.6,12.9,4.11,2.2,3.8,1.0,1.8428571428571436,1.6081636969507627,2.8285714285714287,5.357299631405656,58,2,9,0,0,0,1,0,0,0.2
2026-02-28,29.7,27.2,0.2,12.6,3.83,3.6,0.5,0.2,1.8428571428571439,1.6081636969507627,1.3571428571428572,1.434044461125011,59,2,9,0,0,0,1,0,0,0.2
2026-03-01,30.6,26.3,0.2,13.0,4.0,0.2,2.2,0.0,1.8714285714285723,1.571320342593288,1.3714285714285714,1.4204162832008878,60,3,9,0,0,0,1,0,0,2.8
2026-03-02,30.1,26.6,2.8,11.8,4.21,0.2,3.6,2.6,1.900000000000001,1.5885003409924727,1.5071428571428573,1.462066127997353,61,3,10,0,0,0,1,0,0,2.5
2026-03-03,30.6,27.0,2.5,15.2,4.12,2.8,0.2,3.8,1.7142857142857153,1.393351560600712,1.45,1.4009612084894127,62,3,10,0,0,0,1,0,0,5.6
2026-03-04,30.7,26.9,5.6,14.7,3.96,2.5,0.2,0.5,2.442857142857144,1.8954833533579274,1.8499999999999999,1.7185638011029312,63,3,10,0,0,0,1,0,0,1.9
2026-03-05,33.4,27.0,1.9,13.8,4.7,5.6,2.8,2.2,2.4000000000000012,1.905255888325731,1.9357142857142857,1.6864195767989674,64,3,10,0,0,0,1,0,0,1.7
2026-03-06,32.7,27.4,1.7,15.7,4.84,1.9,2.5,3.6,2.1285714285714294,1.840031055638506,1.9857142857142858,1.6668058549937896,65,3,10,0,0,0,1,0,0,0.6
